ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation,Degree of Anisotropy
3,350302_C0000111_SEG_UNCOMP,0.2603670117096608,0.009705113589664714,0.7662628284309999,0.908977298636,0.4047074632,0.121399998665,2.30660009384,0.396057948927,0.13428837855999998,0.121399998665,0.8143759369850001,0.3516974863236935,1.963
4,350302_C0000111_SEG_UNCOMP,0.15984756059214913,0.06103374062500636,0.7215619096420001,1.06861194808,0.419721144682,0.121399998665,2.58099937439,0.317270519709,0.0848791009839,0.121399998665,0.6537590026860001,0.38661678470641925,2.09
5,350302_C0000111_SEG_UNCOMP,0.017400983561195862,0.11352264282285122,0.160897112842,5.986147406510001,2.68767394801,0.121399998665,8.12110614777,0.229004514724,0.05615318745180001,0.121399998665,0.364199995995,1.1472346243201015,1.835
6,350302_C0000111_SEG_UNCOMP,0.1713025268215377,0.05065075320291157,0.6831466706470001,1.10991848774,0.301009579425,0.121399998665,1.82099997997,0.35389600915299996,0.135492087904,0.121399998665,0.7773392796520001,0.28100300361537756,2.181
1,350303_C0000153_SEG_UNCOMP,0.06504144289182087,0.0823946889312034,0.40151251652900005,2.25456152073,1.6796601790399999,0.121399998665,5.8170747757,0.23602086172400003,0.05839709722730001,0.121399998665,0.43771392107,0.5605733336977949,1.746
2,350303_C0000153_SEG_UNCOMP,0.1836567849371754,0.0255884898708397,0.877835880546,0.862903847393,0.387781596157,0.121399998665,1.9233376979799999,0.276261254149,0.0726253496545,0.121399998665,0.606999993324,0.3205671983182053,1.873
3,350303_C0000153_SEG_UNCOMP,0.2500801816192285,-0.008944920260822253,0.929314938185,0.764422379197,0.328889723369,0.121399998665,1.85706281662,0.311639092442,0.0858405007433,0.121399998665,0.697389900684,0.2338899493360314,1.923
4,350303_C0000153_SEG_UNCOMP,0.2345799740903317,-0.0022584135630738327,0.8856224817820001,0.819322861429,0.359950116065,0.121399998665,1.9650306701700002,0.309826432509,0.0844272571884,0.121399998665,0.594736099243,0.25838775561759275,1.929
5,350303_C0000153_SEG_UNCOMP,0.12704227300740814,0.043747721870374616,0.5608904596540001,1.53199840585,1.1894656425299999,0.121399998665,4.41902685165,0.25088091183,0.056574412891800006,0.121399998665,0.42054191231700006,0.40841555438721405,2.388
6,350303_C0000153_SEG_UNCOMP,0.3164029582300931,-0.04431568233222928,1.0942193423,0.594086184162,0.266080581105,0.121399998665,2.16487193108,0.319807366556,0.08389481001,0.121399998665,0.630812883377,0.17496381596790844,1.879
